timestamp,robot_id,robot_type,zone,task_type,mission_duration_s,downtime_s,battery_pct,speed_mps,temperature_c,error_code,mission_status,incident_label
2026-02-07 10:30:00,R05,carrier,C3,inventory_scan,182,33,93.25,1.108,23.88,,completed,0
2026-02-07 10:30:00,R05,carrier,D1,pick,197,26,93.9,1.148,23.13,,completed,0
2026-02-07 10:30:00,R09,forklift,D1,pick,234,25,86.4,1.097,20.33,,completed,0
2026-02-07 10:30:00,R07,forklift,C1,replenish,259,4,91.65,0.547,24.43,,completed,0
2026-02-07 10:30:00,R12,forklift,C2,replenish,133,31,71.53,0.914,23.82,,completed,0
2026-02-07 10:30:00,R08,forklift,B2,transport,238,7,91.03,0.978,22.68,,completed,0
2026-02-07 10:40:00,R05,carrier,C2,transport,253,39,74.23,0.995,23.61,,completed,0
2026-02-07 10:40:00,R11,picker,A1,pick,100,17,68.77,1.375,23.36,,completed,0
2026-02-07 10:40:00,R03,picker,D1,replenish,300,33,82.02,1.409,20.58,,completed,0
2026-02-07 10:50:00,R05,carrier,A1,replenish,305,12,63.47,1.243,22.56,,completed,0
2026-02-07 10:50:00,R04,carrier,D1,charge_transfer,351,25,77.96,1.263,22.12,,completed,0
2026-02-07 10:50:00,R07,forklift,C1,charge_transfer,234,17,79.69,0.804,24.84,,completed,0
2026-02-07 11:00:00,R01,picker,C1,transport,306,23,57.08,1.225,23.69,,completed,0
2026-02-07 11:00:00,R02,picker,B1,transport,141,15,83.34,1.206,22.46,,completed,0
2026-02-07 11:00:00,R07,forklift,B1,replenish,339,20,74.51,0.817,22.77,,completed,0
2026-02-07 11:00:00,R08,forklift,C3,pick,175,27,82.82,0.767,24.13,,completed,0
2026-02-07 11:00:00,R04,carrier,A1,pick,170,11,78.78,0.738,28.67,,completed,0
2026-02-07 11:00:00,R10,carrier,A1,transport,252,21,75.73,0.957,25.96,,completed,0
2026-02-07 11:10:00,R04,carrier,B2,charge_transfer,364,12,74.52,1.008,27.49,,completed,0
2026-02-07 11:10:00,R08,forklift,A2,transport,183,30,68.91,0.873,25.72,,completed,0
2026-02-07 11:10:00,R11,picker,C1,transport,288,34,85.56,1.121,23.68,,completed,0
2026-02-07 11:10:00,R04,carrier,C3,replenish,224,26,78.91,1.002,23.32,,completed,0
2026-02-07 11:20:00,R02,picker,B2,inventory_scan,278,4,74.61,1.136,25.03,,completed,0
2026-02-07 11:20:00,R08,forklift,B1,pick,213,8,89.75,1.046,22.8,,completed,0
2026-02-07 11:20:00,R06,carrier,D1,transport,251,13,75.66,1.213,22.48,,completed,0
2026-02-07 11:20:00,R10,carrier,C1,charge_transfer,323,14,68.83,1.306,24.77,,completed,0
2026-02-07 11:30:00,R11,picker,B2,replenish,381,16,76.95,1.524,23.28,,completed,0
2026-02-07 11:30:00,R04,carrier,C3,replenish,273,4,91.94,1.431,24.91,,completed,0
2026-02-07 11:30:00,R02,picker,A1,transport,286,25,74.99,1.108,21.36,,completed,0
2026-02-07 11:30:00,R08,forklift,C1,pick,172,30,78.39,1.249,26.84,,completed,1
2026-02-07 11:40:00,R10,carrier,A2,pick,141,8,79.78,1.582,25.65,,completed,0
2026-02-07 11:40:00,R04,carrier,C3,replenish,235,26,77.47,0.981,27.37,,completed,0
2026-02-07 11:40:00,R02,picker,A2,replenish,295,30,82.94,1.488,24.29,,completed,0
2026-02-07 11:40:00,R10,carrier,C1,inventory_scan,223,20,80.81,1.154,26.67,,completed,0
2026-02-07 11:40:00,R02,picker,C3,charge_transfer,397,5,74.87,1.377,27.5,,completed,0
2026-02-07 11:40:00,R02,picker,B2,replenish,250,0,72.1,1.669,21.99,,completed,0
2026-02-07 11:50:00,R07,forklift,C3,charge_transfer,278,27,84.78,1.281,26.33,,completed,0
2026-02-07 11:50:00,R04,carrier,A2,inventory_scan,212,10,75.59,1.242,25.79,,completed,0
2026-02-07 11:50:00,R02,picker,B2,replenish,237,20,77.98,1.354,23.7,,completed,0
2026-02-07 12:00:00,R02,picker,C1,inventory_scan,276,29,81.39,1.278,22.93,,completed,0
2026-02-07 12:00:00,R03,picker,C2,charge_transfer,371,31,74.86,1.036,25.41,,completed,0
2026-02-07 12:00:00,R11,picker,A2,pick,167,0,73.77,0.962,22.66,,completed,0
2026-02-07 12:00:00,R08,forklift,A1,replenish,313,9,73.51,0.726,22.32,,completed,0
2026-02-07 12:00:00,R10,carrier,C1,charge_transfer,364,19,78.74,0.915,28.05,,completed,0
2026-02-07 12:10:00,R04,carrier,B2,charge_transfer,280,25,82.57,1.092,25.61,,completed,0
2026-02-07 12:10:00,R02,picker,C1,pick,185,32,61.17,1.206,23.63,,completed,0
2026-02-07 12:10:00,R07,forklift,C2,inventory_scan,171,32,74.13,1.116,23.24,,completed,0
2026-02-07 12:20:00,R06,carrier,A1,inventory_scan,233,11,89.99,1.104,23.75,,completed,0
2026-02-07 12:20:00,R11,picker,C2,inventory_scan,340,16,86.77,0.838,23.75,,completed,0
2026-02-07 12:20:00,R07,forklift,A1,replenish,298,42,69.76,0.844,26.81,,completed,0
2026-02-07 12:20:00,R04,carrier,D1,replenish,241,32,63.59,1.033,26.28,,completed,0
2026-02-07 12:20:00,R05,carrier,D1,transport,268,15,73.54,1.078,22.85,,completed,0
2026-02-07 12:30:00,R02,picker,C3,replenish,267,17,68.94,1.376,26.55,,completed,0
2026-02-07 12:30:00,R07,forklift,A1,pick,191,22,77.32,1.166,24.65,,completed,0
2026-02-07 12:30:00,R02,picker,C2,charge_transfer,348,35,74.72,1.203,25.64,,completed,0
2026-02-07 12:30:00,R02,picker,C1,charge_transfer,332,18,76.68,1.073,28.07,,completed,0
2026-02-07 12:40:00,R06,carrier,C2,transport,222,0,70.99,1.488,23.34,,completed,0
2026-02-07 12:40:00,R05,carrier,B2,charge_transfer,330,13,87.01,1.26,19.37,,completed,0
2026-02-07 12:50:00,R05,carrier,C2,inventory_scan,212,25,67.17,1.079,26.35,,completed,0
2026-02-07 12:50:00,R11,picker,B1,replenish,270,38,69.61,1.252,23.72,,completed,0
2026-02-07 12:50:00,R05,carrier,B1,pick,96,8,64.4,1.13,22.31,,completed,0
2026-02-07 12:50:00,R11,picker,A1,inventory_scan,90,33,79.82,1.492,23.5,,completed,0
2026-02-07 13:00:00,R10,carrier,A2,charge_transfer,324,30,59.98,1.186,21.72,,completed,0
2026-02-07 13:00:00,R01,picker,B2,transport,213,18,52.97,1.018,26.58,,completed,0
2026-02-07 13:00:00,R08,forklift,A1,pick,174,0,65.99,0.717,24.41,,completed,0
2026-02-07 13:00:00,R03,picker,C2,transport,203,27,59.5,1.542,24.81,,completed,0
2026-02-07 13:00:00,R12,forklift,D1,transport,284,49,70.67,0.833,24.67,,completed,0
2026-02-07 13:00:00,R12,forklift,A2,charge_transfer,251,10,83.23,1.098,25.96,,completed,0
2026-02-07 13:10:00,R04,carrier,C2,pick,143,36,73.73,0.782,22.76,,completed,0
2026-02-07 13:10:00,R02,picker,A1,pick,67,10,62.17,1.266,25.76,,completed,0
2026-02-07 13:10:00,R05,carrier,C2,charge_transfer,307,55,65.06,1.096,25.92,,completed,0
2026-02-07 13:20:00,R05,carrier,A2,transport,178,0,67.87,1.35,26.87,,completed,0
2026-02-07 13:20:00,R03,picker,B2,replenish,193,12,54.59,1.354,25.8,,completed,0
2026-02-07 13:20:00,R11,picker,B2,pick,153,31,58.14,1.159,27.21,,completed,0
2026-02-07 13:20:00,R02,picker,A2,transport,111,45,63.28,1.181,25.39,,completed,0
2026-02-07 13:20:00,R11,picker,C1,pick,111,23,50.89,1.076,29.56,,completed,0
2026-02-07 13:20:00,R02,picker,C1,charge_transfer,224,28,67.57,0.972,27.36,,completed,0
2026-02-07 13:30:00,R06,carrier,C1,replenish,287,17,62.75,0.948,25.31,,completed,0
2026-02-07 13:30:00,R09,forklift,C2,replenish,155,33,70.38,0.717,34.56,,completed,0
2026-02-07 13:30:00,R01,picker,D1,inventory_scan,230,30,55.68,1.216,24.6,,completed,0
2026-02-07 13:30:00,R02,picker,A1,inventory_scan,242,6,82.81,1.055,24.88,,completed,0
2026-02-07 13:30:00,R01,picker,B1,inventory_scan,241,7,59.22,1.418,21.72,,completed,0
2026-02-07 13:40:00,R08,forklift,A2,charge_transfer,298,16,62.65,0.903,28.49,,completed,0
2026-02-07 13:40:00,R12,forklift,D1,pick,175,19,51.44,0.689,27.06,,completed,0
2026-02-07 13:40:00,R09,forklift,A1,inventory_scan,245,22,57.82,0.703,23.17,,completed,0
2026-02-07 13:40:00,R01,picker,D1,pick,134,20,46.7,1.088,21.9,,completed,0
2026-02-07 13:50:00,R08,forklift,C1,inventory_scan,153,37,59.41,0.85,26.21,,completed,0
2026-02-07 13:50:00,R05,carrier,C2,charge_transfer,278,24,55.11,1.188,25.09,,completed,0
2026-02-07 13:50:00,R09,forklift,B1,inventory_scan,260,38,93.25,0.922,29.53,,completed,0
2026-02-07 13:50:00,R06,carrier,B1,replenish,286,39,55.37,1.172,27.39,,completed,0
2026-02-07 13:50:00,R03,picker,C3,transport,275,5,55.45,1.116,31.08,,completed,0
2026-02-07 14:00:00,R05,carrier,A1,charge_transfer,294,21,53.98,1.176,26.32,,completed,0
2026-02-07 14:00:00,R12,forklift,D1,transport,221,19,69.13,0.757,27.41,,completed,0
2026-02-07 14:00:00,R06,carrier,B2,charge_transfer,295,16,62.08,0.797,25.66,,completed,0
2026-02-07 14:00:00,R04,carrier,C1,replenish,234,6,75.95,1.065,29.88,,completed,0
2026-02-07 14:00:00,R04,carrier,D1,replenish,263,25,61.96,1.376,27.44,,completed,0
2026-02-07 14:10:00,R01,picker,C1,replenish,241,21,59.35,1.347,25.01,,completed,0
2026-02-07 14:10:00,R04,carrier,A2,inventory_scan,167,19,69.03,0.959,27.93,,completed,0
2026-02-07 14:20:00,R06,carrier,D1,inventory_scan,220,28,62.19,0.911,25.98,,completed,0
2026-02-07 14:20:00,R11,picker,A2,charge_transfer,313,23,50.96,1.177,28.55,,completed,0
2026-02-07 14:20:00,R05,carrier,C2,transport,221,13,58.1,1.071,29.07,,completed,0
2026-02-07 14:30:00,R07,forklift,C1,pick,136,10,48.15,1.205,24.87,,completed,0
2026-02-07 14:30:00,R10,carrier,C3,inventory_scan,324,9,50.95,1.062,30.47,,completed,0
2026-02-07 14:30:00,R08,forklift,D1,inventory_scan,248,28,54.37,0.744,28.06,,completed,0
2026-02-07 14:40:00,R06,carrier,C3,transport,174,292,67.84,0.978,27.0,E_LIDAR_LOST,failed,1
2026-02-07 14:40:00,R01,picker,C3,charge_transfer,302,25,71.14,1.399,30.76,,completed,0
2026-02-07 14:40:00,R07,forklift,B2,replenish,197,180,55.31,0.667,25.55,E_MOTOR_OVERCURRENT,completed,0
2026-02-07 14:40:00,R03,picker,A2,transport,243,43,69.88,1.493,24.27,,completed,0
2026-02-07 14:40:00,R07,forklift,B2,inventory_scan,191,10,53.31,1.079,24.61,,completed,0
2026-02-07 14:40:00,R07,forklift,C2,charge_transfer,336,36,60.16,0.692,26.7,,completed,0
2026-02-07 14:50:00,R03,picker,A2,pick,133,6,55.5,1.652,23.56,,completed,0
2026-02-07 14:50:00,R06,carrier,C3,charge_transfer,362,53,72.78,1.37,31.14,,completed,0
2026-02-07 15:00:00,R04,carrier,A2,charge_transfer,333,16,57.95,1.176,26.73,,completed,0
2026-02-07 15:00:00,R12,forklift,A1,charge_transfer,341,31,68.71,1.294,27.88,,completed,0
2026-02-07 15:00:00,R09,forklift,B2,charge_transfer,293,17,46.03,0.85,26.67,,completed,0
2026-02-07 15:00:00,R11,picker,A1,inventory_scan,123,37,59.71,1.327,27.18,,completed,0
2026-02-07 15:00:00,R06,carrier,A2,pick,104,47,55.07,1.213,29.99,,completed,0
2026-02-07 15:00:00,R08,forklift,B2,replenish,314,6,54.29,0.874,23.75,,completed,0
2026-02-07 15:10:00,R03,picker,A1,transport,235,25,52.06,1.478,28.02,,completed,0
2026-02-07 15:10:00,R02,picker,B2,charge_transfer,282,37,51.11,1.577,26.39,,completed,0
2026-02-07 15:10:00,R04,carrier,A1,charge_transfer,331,5,62.76,1.132,28.31,,completed,0
2026-02-07 15:10:00,R07,forklift,B1,transport,269,12,45.05,0.886,28.35,,completed,0
2026-02-07 15:20:00,R02,picker,B1,pick,122,160,54.91,1.344,25.16,E_MOTOR_OVERCURRENT,completed,0
2026-02-07 15:20:00,R05,carrier,C3,charge_transfer,330,12,56.64,1.101,33.01,,completed,0
2026-02-07 15:20:00,R12,forklift,A2,pick,197,23,53.23,1.072,27.45,,completed,0
2026-02-07 15:30:00,R06,carrier,C3,inventory_scan,147,0,70.13,0.828,29.97,,completed,0
2026-02-07 15:30:00,R06,carrier,B2,replenish,240,47,59.39,0.826,27.88,,completed,0
2026-02-07 15:30:00,R06,carrier,A1,pick,188,14,58.53,1.242,27.76,,completed,0
2026-02-07 15:30:00,R01,picker,A2,replenish,244,37,68.51,1.3,24.17,,completed,0
2026-02-07 15:40:00,R10,carrier,C1,inventory_scan,226,35,52.3,1.002,24.63,,completed,0
2026-02-07 15:40:00,R06,carrier,C2,pick,109,6,46.45,1.084,25.6,,completed,0
2026-02-07 15:50:00,R11,picker,D1,pick,131,7,53.28,1.274,24.56,,completed,0
2026-02-07 15:50:00,R12,forklift,B1,inventory_scan,99,189,77.06,1.261,24.3,E_NAV_BLOCKED,completed,0
2026-02-07 15:50:00,R03,picker,A2,replenish,272,21,56.18,1.415,26.57,,completed,0
2026-02-07 15:50:00,R05,carrier,A1,pick,179,8,74.21,0.832,25.67,,completed,0
2026-02-07 15:50:00,R07,forklift,B1,charge_transfer,306,25,59.94,0.971,26.89,,completed,0
2026-02-07 16:00:00,R07,forklift,B1,pick,167,35,41.77,1.191,24.18,,completed,0
2026-02-07 16:00:00,R02,picker,B1,pick,177,191,50.27,1.379,29.09,E_NAV_BLOCKED,failed,0
2026-02-07 16:00:00,R11,picker,B2,inventory_scan,236,33,65.02,1.288,23.99,,completed,0
2026-02-07 16:10:00,R01,picker,C3,replenish,276,10,46.01,1.563,32.77,,completed,0
2026-02-07 16:10:00,R10,carrier,A2,pick,126,0,63.92,0.943,25.59,,completed,0
2026-02-07 16:10:00,R06,carrier,B1,pick,213,86,46.68,1.22,30.52,E_NAV_BLOCKED,failed,0
2026-02-07 16:20:00,R12,forklift,A1,transport,247,39,53.08,0.906,30.99,,completed,0
2026-02-07 16:20:00,R05,carrier,A1,inventory_scan,177,17,59.24,0.979,28.42,,completed,0
2026-02-07 16:30:00,R01,picker,C2,inventory_scan,163,5,70.08,1.179,28.37,,completed,0
2026-02-07 16:30:00,R11,picker,C2,inventory_scan,290,419,58.35,1.079,26.35,E_BATTERY_LOW,failed,1
2026-02-07 16:30:00,R05,carrier,C2,charge_transfer,336,30,81.21,0.921,24.85,,completed,0
2026-02-07 16:30:00,R08,forklift,C3,charge_transfer,330,13,67.78,0.724,28.41,,completed,0
2026-02-07 16:30:00,R08,forklift,B1,inventory_scan,217,31,62.64,0.803,27.36,,completed,0
2026-02-07 16:40:00,R11,picker,C3,replenish,242,471,48.57,1.126,30.48,E_MOTOR_OVERCURRENT,failed,1
2026-02-07 16:40:00,R05,carrier,B1,transport,209,14,56.84,0.716,25.81,,completed,0
2026-02-07 16:40:00,R07,forklift,C2,charge_transfer,251,227,44.38,1.126,28.83,E_NAV_BLOCKED,completed,0
2026-02-07 16:50:00,R03,picker,B2,pick,192,37,52.55,1.318,26.55,,completed,0
2026-02-07 16:50:00,R01,picker,A1,inventory_scan,230,11,67.34,1.559,26.04,,completed,0
2026-02-07 16:50:00,R03,picker,A2,transport,234,20,56.55,1.253,27.42,,completed,0
2026-02-07 16:50:00,R02,picker,B2,pick,135,28,47.17,1.234,25.78,,completed,0
2026-02-07 16:50:00,R05,carrier,B1,replenish,254,324,62.15,1.095,30.07,E_BATTERY_LOW,completed,1
2026-02-07 17:00:00,R12,forklift,A2,transport,319,34,43.19,0.81,30.58,,completed,0
2026-02-07 17:00:00,R08,forklift,B2,transport,321,31,43.3,1.064,25.09,,completed,0
2026-02-07 17:00:00,R12,forklift,C1,pick,248,43,38.41,0.869,28.33,,completed,0
2026-02-07 17:10:00,R10,carrier,A2,inventory_scan,228,27,50.03,1.362,28.51,,completed,0
2026-02-07 17:10:00,R08,forklift,C3,replenish,141,28,44.7,0.796,29.23,,completed,0
2026-02-07 17:10:00,R03,picker,C3,replenish,252,22,49.62,1.03,28.4,,completed,0
2026-02-07 17:10:00,R06,carrier,C1,transport,222,33,38.31,1.006,28.29,,completed,0
2026-02-07 17:10:00,R09,forklift,B1,inventory_scan,250,21,51.53,0.95,28.39,,completed,0
2026-02-07 17:20:00,R01,picker,C1,charge_transfer,380,10,43.04,1.366,26.68,,completed,0
2026-02-07 17:20:00,R08,forklift,C1,transport,263,13,44.27,0.678,24.87,,completed,0
2026-02-07 17:20:00,R04,carrier,C3,inventory_scan,158,38,43.25,1.19,29.22,,completed,0
2026-02-07 17:30:00,R08,forklift,C1,pick,232,23,47.83,0.998,33.02,,completed,0
2026-02-07 17:30:00,R06,carrier,B1,inventory_scan,248,16,45.31,0.864,28.91,,completed,0
2026-02-07 17:40:00,R04,carrier,A2,inventory_scan,223,25,53.77,1.176,24.75,,completed,0
2026-02-07 17:40:00,R10,carrier,D1,replenish,240,23,65.26,0.86,25.67,,completed,0
2026-02-07 17:40:00,R11,picker,C1,replenish,261,11,45.44,0.955,30.77,,completed,0
2026-02-07 17:50:00,R12,forklift,A2,charge_transfer,294,0,57.76,0.946,27.67,,completed,0
2026-02-07 17:50:00,R10,carrier,B1,charge_transfer,358,10,43.87,0.728,27.47,,completed,0
2026-02-07 18:00:00,R04,carrier,A2,replenish,231,15,44.42,1.213,29.68,,completed,0
2026-02-07 18:00:00,R01,picker,C1,charge_transfer,419,30,45.21,1.086,29.92,,completed,0
2026-02-07 18:00:00,R08,forklift,C1,charge_transfer,318,37,40.39,1.013,25.3,,completed,0
2026-02-07 18:10:00,R07,forklift,A1,pick,164,14,39.38,1.046,27.17,,completed,0
2026-02-07 18:10:00,R03,picker,B1,pick,203,9,42.4,1.049,25.19,,completed,0
2026-02-07 18:10:00,R08,forklift,C1,charge_transfer,261,33,48.68,1.011,30.1,,completed,0
2026-02-07 18:10:00,R11,picker,C3,inventory_scan,246,13,44.53,1.513,32.32,,completed,0
2026-02-07 18:20:00,R09,forklift,C2,replenish,231,0,49.02,0.87,29.71,,completed,0
2026-02-07 18:20:00,R09,forklift,A2,pick,249,19,42.09,0.895,31.72,,completed,0
2026-02-07 18:20:00,R05,carrier,B1,pick,227,22,52.78,1.122,29.34,,completed,0
2026-02-07 18:20:00,R12,forklift,B2,charge_transfer,376,34,42.24,1.39,28.93,,completed,0
2026-02-07 18:30:00,R12,forklift,C2,inventory_scan,173,30,48.95,0.798,28.52,,completed,0
2026-02-07 18:30:00,R04,carrier,C3,transport,201,30,41.08,1.048,29.65,,completed,0
2026-02-07 18:30:00,R10,carrier,B2,transport,315,21,46.26,1.18,27.06,,completed,0
2026-02-07 18:30:00,R04,carrier,A1,inventory_scan,244,44,56.1,0.836,27.04,,completed,0
2026-02-07 18:40:00,R10,carrier,A1,charge_transfer,311,23,46.6,1.131,28.24,,completed,0
2026-02-07 18:40:00,R01,picker,C1,transport,292,19,48.21,1.36,29.51,,completed,0
2026-02-07 18:40:00,R10,carrier,A1,pick,163,27,58.48,1.178,29.05,,completed,0
2026-02-07 18:40:00,R08,forklift,A1,transport,208,6,24.65,0.521,31.84,,completed,0
2026-02-07 18:40:00,R08,forklift,B2,inventory_scan,240,15,42.89,0.542,28.62,,completed,0
2026-02-07 18:40:00,R01,picker,C3,pick,179,30,36.3,1.282,31.85,,completed,0
2026-02-07 18:50:00,R06,carrier,C3,inventory_scan,149,1,20.82,1.414,28.55,,completed,0
2026-02-07 18:50:00,R06,carrier,C2,charge_transfer,356,10,46.58,1.029,28.18,,completed,0
2026-02-07 19:00:00,R11,picker,A2,charge_transfer,252,58,36.46,1.354,28.55,,completed,0
2026-02-07 19:00:00,R06,carrier,C3,inventory_scan,173,8,39.88,1.029,29.17,,completed,0
2026-02-07 19:00:00,R09,forklift,C2,inventory_scan,209,37,18.02,0.423,30.43,,completed,0
2026-02-07 19:00:00,R04,carrier,B2,charge_transfer,361,26,21.45,1.469,29.11,,completed,0
2026-02-07 19:10:00,R11,picker,C3,transport,170,14,25.64,1.338,29.47,,completed,0
2026-02-07 19:10:00,R10,carrier,C1,charge_transfer,364,0,31.81,0.933,29.64,,completed,0
2026-02-07 19:10:00,R05,carrier,C2,pick,176,31,38.22,1.27,28.72,,completed,0
2026-02-07 19:10:00,R05,carrier,C3,transport,234,50,50.57,0.922,33.37,,completed,0
2026-02-07 19:10:00,R06,carrier,C1,inventory_scan,198,12,40.75,1.315,29.34,,completed,0
2026-02-07 19:20:00,R10,carrier,B2,replenish,223,29,38.0,1.01,29.53,,completed,0
2026-02-07 19:20:00,R12,forklift,C1,pick,197,8,29.36,1.255,30.03,,completed,0
2026-02-07 19:20:00,R03,picker,C1,pick,168,14,50.75,1.301,29.47,,completed,0
2026-02-07 19:20:00,R09,forklift,D1,inventory_scan,253,2,33.7,0.904,30.23,,completed,0
2026-02-07 19:20:00,R07,forklift,C3,pick,262,12,45.31,1.301,31.45,,completed,0
2026-02-07 19:30:00,R08,forklift,C1,pick,207,24,36.6,1.373,30.62,,completed,0
2026-02-07 19:30:00,R01,picker,B1,charge_transfer,253,17,36.09,1.331,27.69,,completed,0
2026-02-07 19:30:00,R05,carrier,C1,inventory_scan,187,24,46.71,1.019,28.23,,completed,0
2026-02-07 19:30:00,R05,carrier,C1,replenish,240,12,56.21,0.975,31.29,,completed,0
2026-02-07 19:30:00,R04,carrier,C2,pick,102,14,57.87,0.949,28.3,,completed,0
2026-02-07 19:30:00,R12,forklift,C3,inventory_scan,159,24,42.29,0.985,29.41,,completed,0
2026-02-07 19:40:00,R11,picker,A2,replenish,160,15,33.81,1.171,28.88,,completed,0
2026-02-07 19:40:00,R05,carrier,C2,inventory_scan,190,41,37.2,0.928,28.28,,completed,0
2026-02-07 19:40:00,R04,carrier,D1,charge_transfer,379,40,48.18,0.96,28.88,,completed,0
2026-02-07 19:40:00,R11,picker,C3,transport,228,231,40.07,1.28,31.74,E_LIDAR_LOST,failed,0
2026-02-07 19:40:00,R11,picker,C1,charge_transfer,304,0,32.21,1.57,29.41,,completed,0
2026-02-07 19:40:00,R07,forklift,C2,transport,231,32,37.51,0.93,29.62,,completed,0
2026-02-07 19:50:00,R10,carrier,A1,replenish,220,27,46.49,1.245,31.1,,completed,0
2026-02-07 19:50:00,R12,forklift,A2,charge_transfer,318,5,23.37,0.96,27.4,,completed,0
2026-02-07 20:00:00,R01,picker,C2,inventory_scan,268,33,35.69,1.348,31.64,,completed,0
2026-02-07 20:00:00,R06,carrier,B1,charge_transfer,350,31,28.15,0.886,27.98,,completed,0
2026-02-07 20:00:00,R01,picker,B1,inventory_scan,227,0,46.88,1.153,29.5,,completed,0
2026-02-07 20:00:00,R06,carrier,C3,transport,241,37,23.21,1.114,32.09,,completed,0
2026-02-07 20:10:00,R05,carrier,A1,replenish,279,12,31.87,1.147,29.22,,completed,0
2026-02-07 20:10:00,R06,carrier,A1,pick,141,7,28.31,1.216,30.07,,completed,0
2026-02-07 20:10:00,R12,forklift,C3,inventory_scan,297,32,48.2,0.835,35.06,,completed,0
2026-02-07 20:10:00,R06,carrier,C1,inventory_scan,246,15,35.75,1.291,29.91,,completed,0
2026-02-07 20:20:00,R04,carrier,B1,transport,210,17,38.32,1.044,28.92,,completed,0
2026-02-07 20:20:00,R03,picker,B2,inventory_scan,206,29,37.08,1.11,31.8,,completed,0
2026-02-07 20:20:00,R09,forklift,C2,replenish,269,0,40.31,0.766,29.09,,completed,0
2026-02-07 20:20:00,R06,carrier,A1,replenish,195,11,32.06,1.171,32.55,,completed,0
2026-02-07 20:20:00,R05,carrier,C1,inventory_scan,202,17,30.38,1.109,30.66,,completed,0
2026-02-07 20:30:00,R12,forklift,C2,pick,168,36,45.41,0.944,29.37,,completed,0
2026-02-07 20:30:00,R06,carrier,A1,charge_transfer,302,14,42.87,1.25,29.6,,completed,0
2026-02-07 20:40:00,R09,forklift,A2,pick,144,8,19.72,0.936,27.41,,completed,0
2026-02-07 20:40:00,R08,forklift,D1,charge_transfer,353,33,32.81,1.013,32.86,,completed,0
2026-02-07 20:40:00,R05,carrier,B2,charge_transfer,336,22,42.11,0.959,28.24,,completed,0
2026-02-07 20:40:00,R06,carrier,C1,inventory_scan,160,16,40.16,1.084,28.26,,completed,0
2026-02-07 20:50:00,R04,carrier,C2,charge_transfer,344,32,15.73,0.925,29.21,,completed,0
2026-02-07 20:50:00,R03,picker,D1,charge_transfer,277,35,22.51,1.295,31.27,,completed,0
2026-02-07 20:50:00,R03,picker,D1,charge_transfer,397,12,47.27,1.5,28.2,,completed,0
2026-02-07 21:00:00,R05,carrier,A2,charge_transfer,332,16,40.26,1.256,29.6,,completed,0
2026-02-07 21:00:00,R06,carrier,C2,transport,285,18,35.32,0.951,34.13,,completed,0
2026-02-07 21:00:00,R04,carrier,B2,transport,252,17,35.27,0.625,26.91,,completed,0
2026-02-07 21:10:00,R06,carrier,A1,transport,284,31,31.13,1.079,34.23,,completed,0
2026-02-07 21:10:00,R04,carrier,A2,charge_transfer,267,40,46.38,1.003,33.31,,completed,0
2026-02-07 21:10:00,R04,carrier,B2,charge_transfer,331,2,37.54,0.97,27.37,,completed,0
2026-02-07 21:10:00,R11,picker,C3,pick,83,20,7.38,1.633,32.1,,completed,1
2026-02-07 21:10:00,R06,carrier,C2,inventory_scan,277,38,28.01,1.169,31.35,,completed,0
2026-02-07 21:10:00,R05,carrier,A1,pick,140,12,25.13,1.042,30.31,,completed,0
2026-02-07 21:20:00,R01,picker,B2,inventory_scan,241,39,26.72,1.177,29.18,,completed,0
2026-02-07 21:20:00,R10,carrier,B2,inventory_scan,216,24,23.11,1.022,35.59,,completed,0
2026-02-07 21:20:00,R05,carrier,B1,pick,160,13,20.12,1.059,29.56,,completed,0
2026-02-07 21:30:00,R05,carrier,D1,transport,321,16,39.43,0.978,33.91,,completed,0
2026-02-07 21:30:00,R03,picker,D1,inventory_scan,136,30,24.85,1.084,31.93,,completed,0
2026-02-07 21:30:00,R12,forklift,D1,charge_transfer,302,16,33.06,0.865,29.66,,completed,0
2026-02-07 21:30:00,R05,carrier,C3,inventory_scan,179,165,30.89,1.413,33.49,E_SENSOR_TEMP,failed,0
2026-02-07 21:30:00,R05,carrier,B1,replenish,295,23,28.63,1.201,30.92,,completed,0
2026-02-07 21:40:00,R05,carrier,C3,charge_transfer,207,192,12.19,1.394,27.3,E_MOTOR_OVERCURRENT,failed,0
2026-02-07 21:40:00,R03,picker,B2,replenish,333,26,28.42,1.503,33.52,,completed,0
2026-02-07 21:40:00,R05,carrier,A1,charge_transfer,267,20,39.62,1.041,30.79,,completed,0
2026-02-07 21:40:00,R09,forklift,C2,charge_transfer,360,9,26.67,0.934,31.09,,completed,0
2026-02-07 21:40:00,R08,forklift,C3,transport,189,309,11.26,0.772,33.77,E_SENSOR_TEMP,failed,1
2026-02-07 21:50:00,R07,forklift,D1,charge_transfer,301,24,29.12,0.849,32.56,,completed,0
2026-02-07 21:50:00,R02,picker,C1,charge_transfer,328,13,39.56,1.544,28.69,,completed,0
2026-02-07 21:50:00,R11,picker,C3,charge_transfer,301,37,29.59,1.315,35.81,,completed,0
2026-02-07 22:00:00,R06,carrier,A1,transport,243,34,30.65,1.237,29.56,,completed,0
2026-02-07 22:00:00,R09,forklift,A2,transport,178,49,44.61,1.091,31.51,,completed,0
2026-02-07 22:00:00,R04,carrier,B1,charge_transfer,354,25,16.5,0.857,30.42,,completed,0
